,Brood Year,Nwr Population Name,Number Of Spawners,Start Year,End Year,Stream Name
11674,2016,Upper Cowlitz and Cispus Spring Chinook,11946.0,2014.0,2018.0,Upper Cowlitz River
11675,2017,Upper Cowlitz and Cispus Spring Chinook,6260.0,2014.0,2018.0,Upper Cowlitz River
11676,2018,Upper Cowlitz and Cispus Spring Chinook,779.0,2014.0,2018.0,Upper Cowlitz River
11677,2012,Big Creek,1096.0,2012.0,2018.0,Big Creek tributaries
11678,2013,Big Creek,946.0,2012.0,2018.0,Big Creek tributaries
11679,2014,Big Creek,2583.0,2012.0,2018.0,Big Creek tributaries
11680,2015,Big Creek,2586.0,2012.0,2018.0,Big Creek tributaries
11681,2016,Big Creek,582.0,2012.0,2018.0,Big Creek tributaries
11682,2017,Big Creek,1279.0,2012.0,2018.0,Big Creek tributaries
11683,2018,Big Creek,12301.0,2012.0,2018.0,Big Creek tributaries
11684,2002,Clatskanie River,389.0,2002.0,2018.0,Clatskanie River
11685,2003,Clatskanie River,475.0,2002.0,2018.0,Clatskanie River
11686,2004,Clatskanie River,110.0,2002.0,2018.0,Clatskanie River
11687,2005,Clatskanie River,101.0,2002.0,2018.0,Clatskanie River
11688,2006,Clatskanie River,42.0,2002.0,2018.0,Clatskanie River
11689,2007,Clatskanie River,94.0,2002.0,2018.0,Clatskanie River
11690,2008,Clatskanie River,94.0,2002.0,2018.0,Clatskanie River
11691,2009,Clatskanie River,167.0,2002.0,2018.0,Clatskanie River
11692,2010,Clatskanie River,103.0,2002.0,2018.0,Clatskanie River
11693,2011,Clatskanie River,152.0,2002.0,2018.0,Clatskanie River
11694,2012,Clatskanie River,80.0,2002.0,2018.0,Clatskanie River
11695,2013,Clatskanie River,39.0,2002.0,2018.0,Clatskanie River
11696,2014,Clatskanie River,76.0,2002.0,2018.0,Clatskanie River
11697,2015,Clatskanie River,76.0,2002.0,2018.0,Clatskanie River
11698,2016,Clatskanie River,76.0,2002.0,2018.0,Clatskanie River
11699,2017,Clatskanie River,0.0,2002.0,2018.0,Clatskanie River
11700,2018,Clatskanie River,76.0,2002.0,2018.0,Clatskanie River
11701,1964,Elochoman/Skamokawa Fall (Tule) Chinook,3020.0,1964.0,2018.0,Elochoman River
11702,1965,Elochoman/Skamokawa Fall (Tule) Chinook,2539.0,1964.0,2018.0,Elochoman River
11703,1966,Elochoman/Skamokawa Fall (Tule) Chinook,2984.0,1964.0,2018.0,Elochoman River
11704,1967,Elochoman/Skamokawa Fall (Tule) Chinook,3182.0,1964.0,2018.0,Elochoman River
11705,1968,Elochoman/Skamokawa Fall (Tule) Chinook,3594.0,1964.0,2018.0,Elochoman River
11706,1969,Elochoman/Skamokawa Fall (Tule) Chinook,2973.0,1964.0,2018.0,Elochoman River
11707,1970,Elochoman/Skamokawa Fall (Tule) Chinook,3186.0,1964.0,2018.0,Elochoman River
11708,1971,Elochoman/Skamokawa Fall (Tule) Chinook,3277.0,1964.0,2018.0,Elochoman River
11709,1972,Elochoman/Skamokawa Fall (Tule) Chinook,2869.0,1964.0,2018.0,Elochoman River
11710,1973,Elochoman/Skamokawa Fall (Tule) Chinook,3350.0,1964.0,2018.0,Elochoman River
11711,1974,Elochoman/Skamokawa Fall (Tule) Chinook,3125.0,1964.0,2018.0,Elochoman River
11712,1975,Elochoman/Skamokawa Fall (Tule) Chinook,5448.0,1964.0,2018.0,Elochoman River
11713,1976,Elochoman/Skamokawa Fall (Tule) Chinook,2383.0,1964.0,2018.0,Elochoman River
11714,1977,Elochoman/Skamokawa Fall (Tule) Chinook,3030.0,1964.0,2018.0,Elochoman River
11715,1978,Elochoman/Skamokawa Fall (Tule) Chinook,5060.0,1964.0,2018.0,Elochoman River
11716,1979,Elochoman/Skamokawa Fall (Tule) Chinook,2202.0,1964.0,2018.0,Elochoman River
11717,1980,Elochoman/Skamokawa Fall (Tule) Chinook,247.0,1964.0,2018.0,Elochoman River
11718,1981,Elochoman/Skamokawa Fall (Tule) Chinook,514.0,1964.0,2018.0,Elochoman River
11719,1982,Elochoman/Skamokawa Fall (Tule) Chinook,1352.0,1964.0,2018.0,Elochoman River
11720,1983,Elochoman/Skamokawa Fall (Tule) Chinook,2627.0,1964.0,2018.0,Elochoman River
11721,1984,Elochoman/Skamokawa Fall (Tule) Chinook,2036.0,1964.0,2018.0,Elochoman River
11722,1985,Elochoman/Skamokawa Fall (Tule) Chinook,5919.0,1964.0,2018.0,Elochoman River
11723,1986,Elochoman/Skamokawa Fall (Tule) Chinook,1064.0,1964.0,2018.0,Elochoman River
11724,1987,Elochoman/Skamokawa Fall (Tule) Chinook,2741.0,1964.0,2018.0,Elochoman River
11725,1988,Elochoman/Skamokawa Fall (Tule) Chinook,2411.0,1964.0,2018.0,Elochoman River
11726,1989,Elochoman/Skamokawa Fall (Tule) Chinook,1093.0,1964.0,2018.0,Elochoman River
11727,1990,Elochoman/Skamokawa Fall (Tule) Chinook,587.0,1964.0,2018.0,Elochoman River
11728,1991,Elochoman/Skamokawa Fall (Tule) Chinook,445.0,1964.0,2018.0,Elochoman River
11729,1992,Elochoman/Skamokawa Fall (Tule) Chinook,392.0,1964.0,2018.0,Elochoman River
11730,1993,Elochoman/Skamokawa Fall (Tule) Chinook,408.0,1964.0,2018.0,Elochoman River
11731,1994,Elochoman/Skamokawa Fall (Tule) Chinook,1004.0,1964.0,2018.0,Elochoman River
11732,1995,Elochoman/Skamokawa Fall (Tule) Chinook,316.0,1964.0,2018.0,Elochoman River
11733,1996,Elochoman/Skamokawa Fall (Tule) Chinook,547.0,1964.0,2018.0,Elochoman River
11734,1997,Elochoman/Skamokawa Fall (Tule) Chinook,2137.0,1964.0,2018.0,Elochoman River
11735,1998,Elochoman/Skamokawa Fall (Tule) Chinook,358.0,1964.0,2018.0,Elochoman River
11736,1999,Elochoman/Skamokawa Fall (Tule) Chinook,957.0,1964.0,2018.0,Elochoman River
11737,2000,Elochoman/Skamokawa Fall (Tule) Chinook,146.0,1964.0,2018.0,Elochoman River
11738,2001,Elochoman/Skamokawa Fall (Tule) Chinook,2806.0,1964.0,2018.0,Elochoman River
11739,2002,Elochoman/Skamokawa Fall (Tule) Chinook,7893.0,1964.0,2018.0,Elochoman River
