Brood_Year,Nwr_Population_Name,Number_Of_Spawners,Start_Year,End_Year,Effective_Catch,Fracwild,Spawners_Prev_Yr,Eff_Catch_Prev_Yr,Fracwild_Prev_Yr,Spawners_Two_Yrs_Prior,Eff_Catch_Two_Yrs_Prior,Fracwild_Two_Yrs_Prior
1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,726.0,1960.0,2004.0,1.0,1.0,450.0,307.0,1.0,1440.0,2222.0,1.0
1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,259.0,1960.0,2004.0,1.0,1.0,726.0,1.0,1.0,450.0,307.0,1.0
1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,407.0,1960.0,2004.0,224.0,1.0,259.0,1.0,1.0,726.0,1.0,1.0
1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,741.0,1960.0,2004.0,168.0,1.0,407.0,224.0,1.0,259.0,1.0,1.0
1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,223.0,1960.0,2004.0,9.0,1.0,741.0,168.0,1.0,407.0,224.0,1.0
1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,43.0,1960.0,2004.0,1.0,1.0,223.0,9.0,1.0,741.0,168.0,1.0
1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,157.0,1960.0,2004.0,11.0,1.0,43.0,1.0,1.0,223.0,9.0,1.0
1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,91.0,1960.0,2004.0,8.0,1.0,157.0,11.0,1.0,43.0,1.0,1.0
1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,178.0,1960.0,2004.0,17.0,1.0,91.0,8.0,1.0,157.0,11.0,1.0
1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,155.0,1960.0,2004.0,16.0,1.0,178.0,17.0,1.0,91.0,8.0,1.0
1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,306.0,1960.0,2004.0,22.0,1.0,155.0,16.0,1.0,178.0,17.0,1.0
1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,244.0,1960.0,2004.0,20.0,1.0,306.0,22.0,1.0,155.0,16.0,1.0
1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,474.0,1960.0,2004.0,41.0,1.0,244.0,20.0,1.0,306.0,22.0,1.0
1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,1159.0,1960.0,2004.0,180.0,1.0,474.0,41.0,1.0,244.0,20.0,1.0
1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,95.0,1960.0,2004.0,10.0,1.0,1159.0,180.0,1.0,474.0,41.0,1.0
1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,197.0,1960.0,2004.0,26.0,1.0,95.0,10.0,1.0,1159.0,180.0,1.0
1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,191.0,1960.0,2004.0,21.0,1.0,197.0,26.0,1.0,95.0,10.0,1.0
1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,185.0,1960.0,2004.0,15.0,1.0,191.0,21.0,1.0,197.0,26.0,1.0
1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,737.0,1960.0,2004.0,56.0,1.0,185.0,15.0,1.0,191.0,21.0,1.0
1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,34.0,1960.0,2004.0,3.0,1.0,737.0,56.0,1.0,185.0,15.0,1.0
1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,17.0,1960.0,2004.0,0.0,1.0,34.0,3.0,1.0,737.0,56.0,1.0
1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,61.0,1960.0,2004.0,3.0,1.0,17.0,0.0,1.0,34.0,3.0,1.0
1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,235.0,1960.0,2004.0,17.0,1.0,61.0,3.0,1.0,17.0,0.0,1.0
1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,422.0,1960.0,2004.0,23.0,1.0,235.0,17.0,1.0,61.0,3.0,1.0
1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,78.0,1960.0,2004.0,3.0,1.0,422.0,23.0,1.0,235.0,17.0,1.0
2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,325.0,1960.0,2004.0,19.0,1.0,78.0,3.0,1.0,422.0,23.0,1.0
2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,739.0,1960.0,2004.0,124.0,1.0,325.0,19.0,1.0,78.0,3.0,1.0
2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,1176.0,1960.0,2004.0,166.0,1.0,739.0,124.0,1.0,325.0,19.0,1.0
2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,1314.0,1960.0,2004.0,132.0,1.0,1176.0,166.0,1.0,739.0,124.0,1.0
2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,342.0,1960.0,2004.0,38.0,1.0,1314.0,132.0,1.0,1176.0,166.0,1.0
2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,306.0,1960.0,2004.0,24.0,1.0,342.0,38.0,1.0,1314.0,132.0,1.0
2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,158.0,1960.0,2004.0,13.0,1.0,306.0,24.0,1.0,342.0,38.0,1.0
2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,311.0,1960.0,2004.0,26.0,1.0,158.0,13.0,1.0,306.0,24.0,1.0
2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,437.0,1960.0,2004.0,65.0,1.0,311.0,26.0,1.0,158.0,13.0,1.0
2009,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,502.0,1960.0,2004.0,38.0,1.0,437.0,65.0,1.0,311.0,26.0,1.0
2010,Chinook Salmon (Snake River Spring/Summer-run ESU) - Bear Valley Creek,792.0,1960.0,2004.0,132.0,1.0,502.0,38.0,1.0,437.0,65.0,1.0
1957,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,1109.0,1957.0,1977.0,1761.0,1.0,792.0,132.0,1.0,502.0,38.0,1.0
1958,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,636.0,1957.0,1977.0,1790.0,1.0,1109.0,1761.0,1.0,792.0,132.0,1.0
1959,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,434.0,1957.0,1977.0,927.0,1.0,636.0,1790.0,1.0,1109.0,1761.0,1.0
1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,764.0,1957.0,1977.0,1773.0,1.0,434.0,927.0,1.0,636.0,1790.0,1.0
1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,1858.0,1957.0,1977.0,2402.0,1.0,764.0,1773.0,1.0,434.0,927.0,1.0
1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,1099.0,1957.0,1977.0,2251.0,1.0,1858.0,2402.0,1.0,764.0,1773.0,1.0
1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,730.0,1957.0,1977.0,1638.0,1.0,1099.0,2251.0,1.0,1858.0,2402.0,1.0
1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,251.0,1957.0,1977.0,360.0,1.0,730.0,1638.0,1.0,1099.0,2251.0,1.0
1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,360.0,1957.0,1977.0,617.0,1.0,251.0,360.0,1.0,730.0,1638.0,1.0
1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,606.0,1957.0,1977.0,565.0,1.0,360.0,617.0,1.0,251.0,360.0,1.0
1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,330.0,1957.0,1977.0,413.0,1.0,606.0,565.0,1.0,360.0,617.0,1.0
1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,444.0,1957.0,1977.0,345.0,1.0,330.0,413.0,1.0,606.0,565.0,1.0
1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,320.0,1957.0,1977.0,266.0,1.0,444.0,345.0,1.0,330.0,413.0,1.0
1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,335.0,1957.0,1977.0,314.0,1.0,320.0,266.0,1.0,444.0,345.0,1.0
1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,158.0,1957.0,1977.0,92.0,1.0,335.0,314.0,1.0,320.0,266.0,1.0
1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,296.0,1957.0,1977.0,356.0,1.0,158.0,92.0,1.0,335.0,314.0,1.0
1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,473.0,1957.0,1977.0,730.0,1.0,296.0,356.0,1.0,158.0,92.0,1.0
1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,138.0,1957.0,1977.0,95.0,1.0,473.0,730.0,1.0,296.0,356.0,1.0
1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,380.0,1957.0,1977.0,0.0,1.0,138.0,95.0,1.0,473.0,730.0,1.0
1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,108.0,1957.0,1977.0,0.0,1.0,380.0,0.0,1.0,138.0,95.0,1.0
1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,44.0,1957.0,1977.0,24.0,1.0,108.0,0.0,1.0,380.0,0.0,1.0
1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,468.0,1957.0,1977.0,106.0,1.0,44.0,24.0,1.0,108.0,0.0,1.0
1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,74.0,1957.0,1977.0,3.0,1.0,468.0,106.0,1.0,44.0,24.0,1.0
1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,20.0,1957.0,1977.0,0.0,1.0,74.0,3.0,1.0,468.0,106.0,1.0
1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,108.0,1957.0,1977.0,7.0,1.0,20.0,0.0,1.0,74.0,3.0,1.0
1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,35.0,1957.0,1977.0,2.0,1.0,108.0,7.0,1.0,20.0,0.0,1.0
1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,133.0,1957.0,1977.0,12.0,1.0,35.0,2.0,1.0,108.0,7.0,1.0
1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,207.0,1957.0,1977.0,21.0,1.0,133.0,12.0,1.0,35.0,2.0,1.0
1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,345.0,1957.0,1977.0,25.0,1.0,207.0,21.0,1.0,133.0,12.0,1.0
1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,330.0,1957.0,1977.0,28.0,1.0,345.0,25.0,1.0,207.0,21.0,1.0
1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,177.0,1957.0,1977.0,15.0,1.0,330.0,28.0,1.0,345.0,25.0,1.0
1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,498.0,1957.0,1977.0,77.0,1.0,177.0,15.0,1.0,330.0,28.0,1.0
1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,148.0,1957.0,1977.0,16.0,1.0,498.0,77.0,1.0,177.0,15.0,1.0
1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,99.0,1957.0,1977.0,13.0,1.0,148.0,16.0,1.0,498.0,77.0,1.0
1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,64.0,1957.0,1977.0,7.0,1.0,99.0,13.0,1.0,148.0,16.0,1.0
1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,108.0,1957.0,1977.0,9.0,1.0,64.0,7.0,1.0,99.0,13.0,1.0
1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,276.0,1957.0,1977.0,20.0,1.0,108.0,9.0,1.0,64.0,7.0,1.0
1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,15.0,1957.0,1977.0,1.0,1.0,276.0,20.0,1.0,108.0,9.0,1.0
1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,10.0,1957.0,1977.0,0.0,1.0,15.0,1.0,1.0,276.0,20.0,1.0
1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,5.0,1957.0,1977.0,0.0,1.0,10.0,0.0,1.0,15.0,1.0,1.0
1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,163.0,1957.0,1977.0,12.0,1.0,5.0,0.0,1.0,10.0,0.0,1.0
1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,74.0,1957.0,1977.0,4.0,1.0,163.0,12.0,1.0,5.0,0.0,1.0
1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,49.0,1957.0,1977.0,2.0,1.0,74.0,4.0,1.0,163.0,12.0,1.0
2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,64.0,1957.0,1977.0,3.0,1.0,49.0,2.0,1.0,74.0,4.0,1.0
2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,690.0,1957.0,1977.0,112.0,1.0,64.0,3.0,1.0,49.0,2.0,1.0
2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,557.0,1957.0,1977.0,76.0,1.0,690.0,112.0,1.0,64.0,3.0,1.0
2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,444.0,1957.0,1977.0,41.0,1.0,557.0,76.0,1.0,690.0,112.0,1.0
2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,248.0,1957.0,1977.0,28.0,1.0,444.0,41.0,1.0,557.0,76.0,1.0
2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,69.0,1957.0,1977.0,5.0,1.0,248.0,28.0,1.0,444.0,41.0,1.0
2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,44.0,1957.0,1977.0,3.0,1.0,69.0,5.0,1.0,248.0,28.0,1.0
2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,98.0,1957.0,1977.0,8.0,1.0,44.0,3.0,1.0,69.0,5.0,1.0
2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,207.0,1957.0,1977.0,31.0,1.0,98.0,8.0,1.0,44.0,3.0,1.0
2009,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,453.0,1957.0,1977.0,34.0,1.0,207.0,31.0,1.0,98.0,8.0,1.0
2010,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,228.0,1957.0,1977.0,38.0,1.0,453.0,34.0,1.0,207.0,31.0,1.0
2011,Chinook Salmon (Snake River Spring/Summer-run ESU) - Big Creek,298.0,1957.0,1977.0,25.0,1.0,228.0,38.0,1.0,453.0,34.0,1.0
1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,351.0,1963.0,1991.0,842.0,1.0,298.0,25.0,1.0,228.0,38.0,1.0
1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,445.0,1963.0,1991.0,602.0,1.0,351.0,842.0,1.0,298.0,25.0,1.0
1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,388.0,1963.0,1991.0,846.0,1.0,445.0,602.0,1.0,351.0,842.0,1.0
1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,473.0,1963.0,1991.0,0.0,1.0,388.0,846.0,1.0,445.0,602.0,1.0
1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,554.0,1963.0,1991.0,0.0,1.0,473.0,0.0,1.0,388.0,846.0,1.0
1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,69.0,1963.0,1991.0,0.0,1.0,554.0,0.0,1.0,473.0,0.0,1.0
1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,369.0,1963.0,1991.0,0.0,1.0,69.0,0.0,1.0,554.0,0.0,1.0
1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,341.0,1963.0,1991.0,471.0,1.0,369.0,0.0,1.0,69.0,0.0,1.0
1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,513.0,1963.0,1991.0,483.0,1.0,341.0,471.0,1.0,369.0,0.0,1.0
1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,157.0,1963.0,1991.0,134.0,1.0,513.0,483.0,1.0,341.0,471.0,1.0
1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,153.0,1963.0,1991.0,146.0,1.0,157.0,134.0,1.0,513.0,483.0,1.0
1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,216.0,1963.0,1991.0,132.0,1.0,153.0,146.0,1.0,157.0,134.0,1.0
1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,385.0,1963.0,1991.0,463.0,1.0,216.0,132.0,1.0,153.0,146.0,1.0
1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,551.0,1963.0,1991.0,849.0,1.0,385.0,463.0,1.0,216.0,132.0,1.0
1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,413.0,1963.0,1991.0,283.0,1.0,551.0,849.0,1.0,385.0,463.0,1.0
1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Camas Creek,307.0,1963.0,1991.0,0.0,1.0,413.0,283.0,1.0,551.0,849.0,1.0
